(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
133,98
(64,31)
(64,31)
(65,31)
(66,31)
(67,31)
(67,32)
(68,32)
(69,32)
(70,32)
(70,33)
(71,33)
(71,34)
(72,34)
(72,35)
(72,36)
(72,37)
(73,37)
(73,38)
(73,39)
(73,40)
(74,40)
(74,41)
(74,42)
(74,43)
(74,44)
(74,45)
(74,46)
(74,47)
(74,48)
(74,49)
(74,50)
(74,51)
(74,52)
(74,53)
(74,54)
(74,55)
(75,55)
(76,55)
(77,55)
(78,55)
(79,55)
(80,55)
(81,55)
(82,55)
(83,55)
(84,55)
(85,55)
(86,55)
(86,56)
(87,56)
(87,57)
(87,58)
(88,58)
(89,58)
(90,58)
(91,58)
(92,58)
(93,58)
(94,58)
(94,59)
(95,59)
(95,60)
(96,60)
(96,61)
(96,62)
(96,63)
(96,64)
(96,65)
(96,66)
(97,66)
(98,66)
(98,67)
(98,68)
(98,69)
(99,69)
(99,70)
(100,70)
(100,71)
(100,72)
(100,73)
(100,74)
(101,74)
(101,75)
(102,75)
(103,75)
(103,76)
(104,76)
(105,76)
(106,76)
(107,76)
(108,76)
(109,76)
(110,76)
(111,76)
(112,76)
(112,77)
(113,77)
(113,78)
(114,78)
(114,79)
(115,79)
(115,80)
(116,80)
(116,81)
(117,81)
(117,82)
(118,82)
(118,83)
(119,83)
(119,84)
(120,84)
(120,85)
(121,85)
(122,85)
(123,85)
(123,86)
(124,86)
(124,87)
(124,88)
(124,89)
(125,89)
(126,89)
(127,89)
(128,89)
(128,90)
(129,90)
(130,90)
(130,91)
(131,91)
(131,92)
(131,93)
(132,93)
(132,94)
(132,95)
(132,96)
(132,97)
41,88
(96,85)
(96,85)
(95,85)
(94,85)
(94,86)
(93,86)
(92,86)
(92,85)
(91,85)
(90,85)
(90,86)
(89,86)
(88,86)
(87,86)
(86,86)
(85,86)
(84,86)
(83,86)
(82,86)
(81,86)
(80,86)
(79,86)
(78,86)
(77,86)
(76,86)
(75,86)
(74,86)
(73,86)
(72,86)
(72,85)
(71,85)
(70,85)
(69,85)
(69,86)
(68,86)
(67,86)
(66,86)
(65,86)
(64,86)
(63,86)
(62,86)
(61,86)
(60,86)
(60,85)
(59,85)
(58,85)
(57,85)
(57,86)
(56,86)
(55,86)
(54,86)
(53,86)
(53,87)
(52,87)
(52,88)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
41,88
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
(63,38)
(63,39)
(62,39)
(62,40)
(62,41)
(62,42)
(62,43)
(62,44)
(62,45)
(62,46)
(62,47)
(62,48)
(62,49)
(62,50)
(61,50)
(61,51)
(61,52)
(61,53)
(61,54)
(61,55)
(62,55)
(62,56)
(62,57)
(61,57)
(61,58)
(61,59)
(62,59)
(62,60)
(62,61)
(62,62)
(62,63)
(62,64)
(62,65)
(62,66)
(62,67)
(62,68)
(61,68)
(61,69)
(60,69)
(60,70)
(60,71)
(60,72)
(60,73)
(59,73)
(59,74)
(59,75)
(59,76)
(59,77)
(59,78)
(58,78)
(57,78)
(56,78)
(55,78)
(55,79)
(55,80)
(55,81)
(54,81)
(53,81)
(52,81)
(51,81)
(51,82)
(51,83)
(51,84)
(51,85)
(51,86)
(51,87)
(51,88)
(50,89)
(49,89)
(48,89)
(47,89)
(46,89)
(45,89)
(44,89)
(43,89)
(42,89)
13,52
(27,9)
(27,9)
(27,10)
(26,10)
(26,11)
(26,12)
(26,13)
(25,13)
(24,13)
(24,14)
(23,14)
(23,15)
(22,15)
(22,16)
(22,17)
(22,18)
(21,18)
(21,19)
(21,20)
(20,20)
(21,21)
(20,22)
(20,23)
(20,24)
(19,25)
(20,26)
(20,27)
(20,28)
(21,29)
(20,30)
(20,31)
(20,32)
(20,33)
(19,34)
(19,35)
(20,36)
(20,37)
(20,38)
(20,39)
(20,40)
(20,41)
(20,42)
(20,43)
(21,44)
(20,45)
(20,46)
(21,47)
(20,48)
(20,49)
(20,50)
(20,51)
(19,51)
(18,52)
(18,53)
(17,53)
(16,53)
(16,54)
(15,54)
(14,54)
(14,53)
(13,53)
13,52
(64,31)
(64,31)
(63,31)
(63,32)
(63,33)
(63,34)
(63,35)
(63,36)
(63,37)
